발생년,발생년월일시,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_2당_대분류,발생위치X_UTMK,발생위치Y_UTMK,경도,위도,,
2015,2015110318,야간,화,1,1,0,0,0,충남,서산시,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,913860,1867254,126.5344165,36.79953222,,
2015,2015103100,야간,토,1,3,1,1,0,충남,논산시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,968124,1792858,127.1457288,36.13222689,,
2015,2015102009,주간,화,1,1,0,0,0,충남,아산시,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,원동기장치자전거,949669,1874219,126.9353311,36.8648979,,
2015,2015110800,야간,일,1,1,0,0,0,충남,공주시,차대차,기타,기타,과속,단일로,기타단일로,승용차,승합차,965995,1846407,127.1197285,36.61491219,,
2015,2015080922,야간,일,1,1,0,0,0,대전,중구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,990153,1812574,127.3903123,36.31045584,,
2015,2015110618,야간,금,1,1,0,0,0,충남,아산시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,농기계,949465,1864386,126.933696,36.77624978,,
2015,2015080815,주간,토,1,1,0,0,0,충남,천안시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,978383,1879657,127.2573171,36.91501272,,
2015,2015111119,야간,수,1,1,0,0,0,충남,천안시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,966512,1865232,127.1246858,36.78463208,,
2015,2015111015,주간,화,1,1,0,0,0,충남,아산시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,건설기계,이륜차,957926,1874180,127.0279663,36.86495033,,
2015,2015120523,야간,토,1,1,0,0,0,충남,서산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,911098,1865364,126.5036808,36.78224157,,
2015,2015111322,야간,금,1,1,0,0,0,충남,아산시,차대사람,횡단중,횡단중,신호위반,교차로,교차로부근,승용차,보행자,962097,1871155,127.0749111,36.83785837,,
2015,2015111706,주간,화,1,2,0,1,0,충남,아산시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,건설기계,963644,1864930,127.092558,36.78180394,,
2015,2015112617,주간,목,2,3,1,0,0,충남,예산군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,943200,1844666,126.8649563,36.59813191,,
2015,2015082523,야간,화,1,1,0,0,0,대전,중구,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,승용차,보행자,990354,1812640,127.3925505,36.3110529,,
2015,2015082320,야간,일,1,1,0,0,0,충남,천안시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,967424,1881025,127.134229,36.92702754,,
2015,2015122514,주간,금,1,1,0,0,0,충남,서산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,903998,1884662,126.4216819,36.95548208,,
2015,2015122607,주간,토,1,1,0,0,0,충남,서산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,900152,1850337,126.3829923,36.64571046,,
2015,2015082705,야간,목,1,1,0,0,0,충남,천안시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,967479,1880224,127.134881,36.91981074,,
2015,2015111418,야간,토,1,1,0,0,0,대전,서구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,농기계,987924,1812311,127.3654872,36.30805942,,
2015,2015112804,야간,토,1,1,0,0,0,충남,아산시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,953909,1867829,126.9832859,36.80751292,,
2015,2015123118,야간,목,1,1,0,0,0,충남,서산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,907629,1864576,126.4649051,36.77480715,,
2015,2015121513,주간,화,1,1,0,0,0,충남,천안시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,967858,1864602,127.1397973,36.77899953,,
2015,2015101523,야간,목,1,1,0,0,0,대전,대덕구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승합차,993127,1822389,127.4233536,36.39896781,,
2015,2015083114,주간,월,1,1,0,0,0,충남,천안시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,원동기장치자전거,화물차,968571,1875090,127.1473538,36.87356778,,
2015,2015090221,야간,수,1,1,0,0,0,충남,천안시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,969079,1871693,127.1531921,36.84296236,,
2015,2015121818,야간,금,1,1,0,0,0,충남,천안시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,자전거,969059,1869698,127.153049,36.82497775,,
2015,2015090518,야간,토,1,1,0,0,0,충남,천안시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승합차,972571,1879284,127.192083,36.91149913,,
2015,2015100408,주간,일,1,1,0,0,0,대전,동구,차대차,추돌,진행중 추돌,안전거리 미확보,단일로,기타단일로,원동기장치자전거,승용차,995993,1813307,127.4553614,36.31710617,,
2015,2015102308,주간,금,1,1,0,0,0,대전,대덕구,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,승용차,이륜차,991936,1817847,127.4101189,36.35801077,,
2015,2015102318,야간,금,1,1,0,0,0,대전,대덕구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,자전거,990588,1816559,127.3951097,36.34638669,,
2015,2015050519,야간,화,1,1,0,0,0,대전,유성구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,985382,1814998,127.3371219,36.33224866,,
2015,2015122113,주간,월,1,1,0,0,0,충남,부여군,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,960765,1809142,127.0631315,36.27876701,,
2015,2015100816,주간,목,1,1,0,0,0,대전,동구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,998051,1808023,127.4783011,36.26947462,,
2015,2015120214,주간,수,1,1,0,0,0,대전,서구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,화물차,보행자,987057,1811341,127.3558459,36.29930317,,
2015,2015122907,주간,화,1,1,0,0,0,대전,대덕구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,992638,1826037,127.4178657,36.43185203,,
2015,2015121700,야간,목,1,1,0,0,0,충남,아산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,954513,1865591,126.9901906,36.78736796,,
2015,2015121810,주간,금,1,2,0,0,1,충남,아산시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,건설기계,건설기계,950078,1874120,126.939926,36.8640272,,
2015,2015091604,야간,수,1,1,0,0,0,대전,중구,차대차,측면충돌,측면충돌,과속,단일로,기타단일로,승용차,자전거,991278,1814776,127.4028193,36.3303187,,
2015,2015122000,야간,일,1,1,0,0,0,충남,아산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,956091,1864834,127.0079196,36.78061853,,
2015,2015110722,야간,토,1,1,0,0,0,대전,대덕구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,993665,1827870,127.4293085,36.44838435,,
2015,2015111702,야간,화,1,1,0,0,0,대전,대덕구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,993372,1817968,127.4261268,36.3591126,,
2015,2015110604,야간,금,2,2,0,0,0,대전,서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,이륜차,없음,991197,1816385,127.4018986,36.34482378,,
2015,2015100205,야간,금,1,1,0,0,0,대전,중구,차대사람,기타,기타,안전운전 의무 불이행,단일로,횡단보도부근,화물차,보행자,991929,1814126,127.4100794,36.32446434,,
2015,2015051622,야간,토,1,1,0,0,0,대전,유성구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,승용차,보행자,982316,1815554,127.3029471,36.33720977,,
2015,2015110719,야간,토,1,1,0,0,0,대전,동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,997627,1814409,127.4735611,36.32704661,,
2015,2015111513,주간,일,1,1,0,0,0,대전,동구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1000380,1817132,127.5042351,36.35159848,,
2015,2015101517,주간,목,1,1,0,0,0,충남,천안시,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,화물차,보행자,971978,1879198,127.1854293,36.91070645,,
2015,2015101623,야간,금,1,1,0,0,0,충남,천안시,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승합차,968939,1871273,127.151638,36.83916807,,
2015,2015101914,주간,월,1,1,0,0,0,대전,중구,차대사람,기타,기타,기타,교차로,교차로부근,승용차,보행자,991767,1815374,127.4082614,36.33571423,,
2015,2015052501,야간,월,1,2,1,0,0,대전,서구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,990595,1817814,127.3951726,36.35770109,,
2015,2015102008,주간,화,1,1,0,0,0,충남,천안시,차대차,기타,기타,안전거리 미확보,교차로,교차로부근,화물차,이륜차,967493,1880079,127.1350444,36.91850414,,
2015,2015102023,야간,화,1,1,0,0,0,충남,천안시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,967461,1882484,127.1345817,36.94018255,,
2015,2015052523,야간,월,2,2,0,0,0,대전,유성구,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,989361,1819657,127.3813933,36.37430356,,
2015,2015102702,야간,화,1,1,0,0,0,충남,천안시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,967572,1869357,127.1363897,36.82185398,,
2015,2015102920,야간,목,1,1,0,0,0,충남,천안시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,963374,1881430,127.0887361,36.9305314,,
2015,2015120917,주간,수,1,1,0,0,0,대전,동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,993007,1816226,127.4220708,36.34340518,,
2015,2015111222,야간,목,1,2,0,1,0,대전,중구,차대차,추돌,진행중 추돌,기타,단일로,기타단일로,승용차,원동기장치자전거,991612,1813719,127.4065521,36.32079235,,
2015,2015110703,야간,토,1,1,0,0,0,충남,천안시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,967422,1868588,127.1347407,36.81491666,,
2015,2015110913,주간,월,1,1,0,0,0,충남,천안시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,원동기장치자전거,973457,1875244,127.2021706,36.87510603,,
2015,2015112004,야간,금,1,1,0,0,0,대전,중구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,횡단보도부근,승합차,없음,991972,1812504,127.4105752,36.30984163,,
2015,2015061001,야간,수,2,2,0,0,0,대전,유성구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,원동기장치자전거,983958,1820714,127.3211408,36.38375508,,
2015,2015061011,주간,수,1,1,0,0,0,대전,유성구,차대차,측면충돌,측면충돌,기타,단일로,기타단일로,화물차,이륜차,989627,1827271,127.384257,36.44294903,,
2015,2015111415,주간,토,1,1,0,0,0,충남,천안시,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로부근,농기계,없음,970749,1878955,127.1716423,36.90847861,,
2015,2015121212,주간,토,1,1,0,0,0,충남,천안시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,자전거,975256,1879613,127.2222136,36.91453918,,
2015,2015062423,야간,수,1,2,1,0,0,대전,유성구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승합차,985590,1817562,127.339392,36.35536725,,
2015,2015122105,야간,월,1,1,0,0,0,충남,천안시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,964632,1869712,127.1034081,36.82494875,,
2015,2015071819,야간,토,1,1,0,0,0,대전,유성구,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,982921,1819269,127.3096071,36.37071276,,
2015,2015081316,주간,목,1,1,0,0,0,대전,유성구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로부근,승용차,자전거,983676,1811838,127.3181794,36.30373252,,
2015,2015090623,야간,일,1,1,0,0,0,대전,서구,차량단독,전도전복,전도전복,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,990575,1817816,127.3949496,36.35771892,,
2015,2015090817,주간,화,1,1,0,0,0,대전,서구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,자전거,991195,1817313,127.4018658,36.35319005,,
2015,2015091804,야간,금,1,1,0,0,0,대전,유성구,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,987781,1822771,127.36373,36.40235852,,
2015,2015092105,야간,월,1,1,0,0,0,대전,유성구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,983884,1820833,127.3203099,36.38482936,,
2015,2015092503,야간,금,1,1,0,0,0,대전,유성구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,승용차,보행자,984962,1816813,127.3324071,36.34860512,,
2015,2015110103,야간,일,1,1,0,0,0,대전,서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,986600,1816800,127.3506622,36.34851213,,
2015,2015111301,야간,금,1,1,0,0,0,대전,서구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,원동기장치자전거,988238,1817316,127.3689092,36.35318549,,
2015,2015112301,야간,월,1,1,0,0,0,대전,서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,989908,1816088,127.3875377,36.34213355,,
2015,2015123122,야간,목,1,1,0,0,0,충남,천안시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,974663,1879437,127.2155623,36.91293689,,
2016,2016010308,주간,일,1,4,1,2,0,충남,보령시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,918021,1833558,126.5846553,36.49617251,,
2016,2016010304,야간,일,1,1,0,0,0,충남,예산군,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로부근,승용차,보행자,925260,1855679,126.6633247,36.69616571,,
2016,2016010320,야간,일,1,1,0,0,0,세종,세종,차대사람,보도통행중,보도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,981862,1845128,127.2971949,36.60381617,,
2016,2016010315,주간,일,1,1,0,0,0,충남,금산군,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1003519,1792496,127.5391087,36.12948431,,
2016,2016010217,주간,토,1,3,2,0,0,충남,논산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,974796,1801564,127.2196039,36.21091648,,
2016,2016010317,주간,일,1,1,0,0,0,충남,금산군,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,농기계,987879,1793702,127.365274,36.14028791,,
2016,2016011811,주간,월,1,1,0,0,0,충남,청양군,차대사람,횡단중,횡단중,과속,단일로,기타단일로,승용차,보행자,951344,1823523,126.9573368,36.40798284,,
2016,2016011014,주간,일,1,1,0,0,0,충남,부여군,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,950364,1803321,126.9476936,36.22581073,,
2016,2016011209,주간,화,1,2,1,0,0,충남,예산군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,화물차,937068,1854100,126.795629,36.68278776,,
2016,2016011314,주간,수,1,1,0,0,0,충남,예산군,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,이륜차,승용차,940656,1855313,126.8356914,36.69395287,,
2016,2016010302,야간,일,1,1,0,0,0,충남,서산시,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,906853,1863925,126.4562902,36.76886353,,
2016,2016011800,야간,월,1,1,0,0,0,충남,예산군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,933309,1850317,126.7538885,36.64843086,,
2016,2016010512,주간,화,1,1,0,0,0,대전,대덕구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,993331,1827371,127.4255857,36.44388347,,
2016,2016012807,주간,목,1,1,0,0,0,충남,부여군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,946621,1808216,126.9057127,36.26974009,,
2016,2016021116,주간,목,1,1,0,0,0,충남,금산군,차량단독,전도전복,전도전복,안전운전 의무 불이행,교차로,교차로내,농기계,없음,1006956,1785462,127.5772439,36.0660487,,
2016,2016011207,주간,화,1,1,0,0,0,충남,논산시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,976793,1793020,127.242073,36.13393725,,
2016,2016010817,주간,금,1,2,0,1,0,충남,당진시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,923892,1879493,126.6456308,36.91071,,
2016,2016030719,야간,월,1,1,0,0,0,충남,청양군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,937106,1820401,126.798802,36.37901191,,
2016,2016010921,야간,토,1,1,0,0,0,충남,당진시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,922726,1878365,126.6326581,36.90044789,,
2016,2016013118,야간,일,1,1,0,0,0,충남,서천군,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,928995,1779877,126.7120498,36.01313157,,
2016,2016032815,주간,월,1,1,0,0,0,충남,청양군,차대차,측면충돌,측면충돌,기타,교차로,교차로내,이륜차,건설기계,949422,1814882,126.9364637,36.32998533,,
2016,2016020215,주간,화,1,2,1,0,0,충남,공주시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,농기계,967603,1817110,127.1389377,36.35085474,,
2016,2016013101,야간,일,1,2,1,0,0,세종,세종,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,980153,1833845,127.2783769,36.50206542,,
2016,2016021016,주간,수,1,4,0,3,0,충남,예산군,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,승용차,941997,1858615,126.8504515,36.72380087,,
2016,2016011619,야간,토,1,1,0,0,0,충남,논산시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,956422,1795227,127.0155491,36.15313276,,
2016,2016010604,야간,수,1,1,0,0,0,충남,천안시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,969066,1873305,127.1529806,36.8574933,,
2016,2016022622,야간,금,1,8,1,5,1,충남,서천군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,919080,1797386,126.600236,36.17019659,,
2016,2016040623,야간,수,1,1,0,0,0,충남,청양군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,933553,1831714,126.7582232,36.48075431,,
2016,2016020601,야간,토,1,1,0,0,0,세종,세종,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,982443,1844331,127.3037094,36.59664211,,
2016,2016010620,야간,수,1,1,0,0,0,충남,천안시,차대사람,보도통행중,보도통행중,과속,교차로,교차로내,승용차,보행자,968971,1870351,127.1520356,36.83086135,,
2016,2016012318,야간,토,1,2,0,1,0,충남,보령시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,916813,1817563,126.5728847,36.35188745,,
2016,2016021508,주간,월,1,3,0,2,0,충남,공주시,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,건설기계,승용차,966404,1830550,127.1249932,36.47197696,,
2016,2016040911,주간,토,1,1,0,0,0,충남,금산군,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,1002609,1805062,127.5290371,36.242778,,
2016,2016030106,주간,화,1,1,0,0,0,충남,예산군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,자전거,승합차,939754,1860570,126.8251805,36.74128393,,
2016,2016011019,야간,일,1,1,0,0,0,충남,천안시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,976593,1865347,127.237663,36.78597158,,
2016,2016030319,야간,목,1,1,0,0,0,충남,예산군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,940243,1859950,126.830706,36.73572605,,
2016,2016011922,야간,화,1,3,2,0,0,충남,당진시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,승용차,927195,1883183,126.6823508,36.94423112,,
2016,2016031002,야간,목,1,1,0,0,0,충남,예산군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,941164,1857366,126.8412198,36.71249079,,
2016,2016050215,주간,월,1,2,0,1,0,충남,금산군,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로부근,이륜차,승용차,998973,1789579,127.4885924,36.10318935,,
2016,2016030117,주간,화,1,1,0,0,0,충남,서천군,차대차,추돌,진행중 추돌,안전운전 의무 불이행,교차로,교차로내,승용차,자전거,926849,1787739,126.6875095,36.0838484,,
2016,2016050715,주간,토,1,2,1,0,0,충남,금산군,차대사람,보도통행중,보도통행중,기타,단일로,기타단일로,건설기계,보행자,997634,1799272,127.4736849,36.19057821,,
2016,2016022819,야간,일,1,2,1,0,0,세종,세종,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,980282,1830224,127.2799098,36.46942425,,
2016,2016050714,주간,토,1,2,1,0,0,충남,청양군,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,건설기계,농기계,937192,1820535,126.7997499,36.3802255,,
2016,2016041811,주간,월,1,2,1,0,0,충남,당진시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,935896,1882140,126.7801499,36.93546226,,
2016,2016032721,야간,일,1,1,0,0,0,충남,부여군,차량단독,전도전복,전도전복,안전운전 의무 불이행,교차로,교차로내,승용차,없음,948759,1809823,126.9294093,36.28434322,,
2016,2016031819,야간,금,1,1,0,0,0,충남,예산군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,929083,1860889,126.7056339,36.74342163,,
2016,2016010914,주간,토,1,1,0,0,0,충남,천안시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,967503,1877722,127.1352578,36.89725757,,
2016,2016011520,야간,금,1,1,0,0,0,충남,서산시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,912447,1869953,126.5182691,36.82372973,,
2016,2016012719,야간,수,1,1,0,0,0,충남,당진시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,923392,1870378,126.640939,36.82851044,,
2016,2016040409,주간,월,1,1,0,0,0,충남,부여군,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,횡단보도상,화물차,보행자,947058,1809516,126.9104896,36.28148373,,
2016,2016032219,야간,화,1,1,0,0,0,충남,서천군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,929868,1789793,126.720856,36.10258777,,
2016,2016052712,주간,금,1,3,1,1,0,충남,금산군,차대사람,길가장자리구역통행중,길가장자리구역통행중,중앙선 침범,단일로,기타단일로,화물차,보행자,998346,1799649,127.4816031,36.19397859,,
2016,2016030709,주간,월,1,1,0,0,0,세종,세종,차대사람,기타,기타,과속,단일로,터널안,화물차,보행자,980015,1830088,127.2769331,36.46819265,,
2016,2016032511,주간,금,1,2,1,0,0,충남,서천군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,926413,1787257,126.6827122,36.07947029,,
2016,2016050409,주간,수,1,1,0,0,0,충남,당진시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,921971,1873328,126.624703,36.85498442,,
2016,2016040914,주간,토,1,2,1,0,0,충남,부여군,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,954381,1803914,126.9923551,36.23135473,,
2016,2016051120,야간,수,1,2,0,1,0,충남,당진시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,927359,1875370,126.6849421,36.87382011,,
2016,2016020521,야간,금,1,1,0,0,0,충남,보령시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,921086,1818722,126.620382,36.36269864,,
2016,2016040302,야간,일,1,1,0,0,0,충남,서천군,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,없음,924651,1784967,126.6633632,36.05869118,,
2016,2016042217,주간,금,1,1,0,0,0,충남,부여군,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,953395,1803163,126.9814281,36.22453724,,
2016,2016062416,주간,금,1,1,0,0,0,충남,금산군,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,승용차,보행자,999142,1790177,127.4904671,36.10858276,,
2016,2016012206,주간,금,1,1,0,0,0,충남,태안군,차대차,기타,기타,신호위반,교차로,교차로내,화물차,승용차,889847,1863099,126.2658947,36.759595,,
2016,2016060703,야간,화,1,2,0,1,0,충남,서천군,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,921619,1792736,126.6289283,36.12848718,,
2016,2016042616,주간,화,1,1,0,0,0,충남,부여군,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,939600,1814281,126.8270805,36.32400136,,
2016,2016020919,야간,화,1,1,0,0,0,충남,논산시,차대차,추돌,진행중 추돌,안전거리 미확보,단일로,기타단일로,승용차,자전거,961346,1801845,127.0699611,36.21300569,,
2016,2016032119,야간,월,1,1,0,0,0,세종,세종,차대차,측면충돌,측면충돌,중앙선 침범,단일로,횡단보도부근,자전거,승용차,981278,1844449,127.2906816,36.59768371,,
2016,2016021121,야간,목,1,1,0,0,0,충남,논산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,964310,1792456,127.1033626,36.12847339,,
2016,2016011805,야간,월,1,1,0,0,0,대전,동구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,996725,1811196,127.4635249,36.29807726,,
2016,2016071622,야간,토,1,2,0,1,0,충남,금산군,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,원동기장치자전거,승용차,999423,1790824,127.4935887,36.11441617,,
